obsid,variable,time,value,units,x,y,layer
wp2-f4,Tmp,98.0167,0.0147,c,12,0,1
wp2-f4,Tmp,112.0,0.0136,c,12,0,1
wp2-f4,Tmp,126.048,0.0124,c,12,0,1
wp2-f4,Tmp,139.979,0.0108,c,12,0,1
wp2-f4,Tmp,161.006,0.0057,c,12,0,1
wp2-f4,Tmp,196.012,0.0015,c,12,0,1
wp2-f4,Tmp,224.015,0.0026,c,12,0,1
wp2-f4,Tmp,252.0,0.0085,c,12,0,1
wp2-f4,Tmp,280.002,0.0101,c,12,0,1
wp2-f4,Tmp,308.017,0.011,c,12,0,1
wp2-f4,Tmp,336.006,0.0173,c,12,0,1
wp2-f4,Tmp,364.006,0.0199,c,12,0,1
wp2-f4,Tmp,419.017,0.023,c,12,0,1
wp2-f4,Tmp,490.004,0.0131,c,12,0,1
wp2-f4,Tmp,518.013,0.0093,c,12,0,1
wp2-f4,Tmp,574.008,0.0083,c,12,0,1
wp2-f4,Tmp,644.017,0.0098,c,12,0,1
wp2-f4,Tmp,700.098,0.0187,c,12,0,1
wp2-f4,Tmp,756.0,0.0204,c,12,0,1
wp2-f4,Tmp,825.979,0.0158,c,12,0,1
wp2-f5,Tmp,0.0,0.0162,c,12,0,0
wp2-f5,Tmp,6.06042,0.0162,c,12,0,0
wp2-f5,Tmp,14.0,0.0162,c,12,0,0
wp2-f5,Tmp,28.0146,0.0162,c,12,0,0
wp2-f5,Tmp,42.0021,0.0163,c,12,0,0
wp2-f5,Tmp,70.0062,0.0166,c,12,0,0
wp2-f5,Tmp,98.0125,0.0167,c,12,0,0
wp2-f5,Tmp,126.042,0.0166,c,12,0,0
wp2-f5,Tmp,196.01,0.0156,c,12,0,0
wp2-f5,Tmp,308.012,0.0136,c,12,0,0
wp2-f5,Tmp,455.006,0.0149,c,12,0,0
wp2-f5,Tmp,518.017,0.0149,c,12,0,0
wp2-f5,Tmp,609.0,0.0139,c,12,0,0
wp2-f5,Tmp,700.004,0.0133,c,12,0,0
wp2-f5,Tmp,791.004,0.0152,c,12,0,0
wp3-f1,Tmp,0.0,0.0171,c,-8,0,9
wp3-f1,Tmp,2.09167,0.0171,c,-8,0,9
wp3-f1,Tmp,6.10417,0.0171,c,-8,0,9
wp3-f1,Tmp,10.0458,0.0171,c,-8,0,9
wp3-f1,Tmp,14.1062,0.0171,c,-8,0,9
wp3-f1,Tmp,21.0521,0.0171,c,-8,0,9
wp3-f1,Tmp,27.9812,0.017,c,-8,0,9
wp3-f1,Tmp,57.125,0.0172,c,-8,0,9
wp3-f1,Tmp,84.0458,0.0173,c,-8,0,9
wp3-f1,Tmp,112.015,0.0171,c,-8,0,9
wp3-f1,Tmp,161.012,0.0164,c,-8,0,9
wp3-f1,Tmp,224.042,0.0151,c,-8,0,9
wp3-f1,Tmp,280.012,0.0147,c,-8,0,9
wp3-f1,Tmp,336.019,0.0148,c,-8,0,9
wp3-f1,Tmp,455.017,0.0158,c,-8,0,9
wp3-f1,Tmp,518.019,0.0158,c,-8,0,9
wp3-f1,Tmp,700.017,0.0149,c,-8,0,9
wp3-f2,Tmp,0.0,0.017,c,-8,0,7
wp3-f2,Tmp,2.06458,0.017,c,-8,0,7
wp3-f2,Tmp,6.13542,0.0172,c,-8,0,7
wp3-f2,Tmp,10.0437,0.0181,c,-8,0,7
wp3-f2,Tmp,14.1042,0.0189,c,-8,0,7
wp3-f2,Tmp,21.0458,0.0201,c,-8,0,7
wp3-f2,Tmp,27.9792,0.017,c,-8,0,7
wp3-f2,Tmp,57.1437,0.0198,c,-8,0,7
wp3-f2,Tmp,84.0438,0.0153,c,-8,0,7
wp3-f2,Tmp,112.019,0.0138,c,-8,0,7
wp3-f2,Tmp,161.058,0.0076,c,-8,0,7
wp3-f2,Tmp,224.052,0.0062,c,-8,0,7
wp3-f2,Tmp,280.052,0.0107,c,-8,0,7
wp3-f2,Tmp,336.048,0.017,c,-8,0,7
wp3-f2,Tmp,455.042,0.017,c,-8,0,7
wp3-f2,Tmp,518.052,0.0182,c,-8,0,7
wp3-f2,Tmp,574.042,0.0087,c,-8,0,7
wp3-f2,Tmp,644.05,0.0116,c,-8,0,7
wp3-f2,Tmp,700.048,0.018,c,-8,0,7
wp3-f2,Tmp,756.013,0.0199,c,-8,0,7
wp3-f2,Tmp,826.004,0.0143,c,-8,0,7
wp3-f3,Tmp,0.0,0.0168,c,-8,0,4
wp3-f3,Tmp,2.05833,0.0167,c,-8,0,4
wp3-f3,Tmp,6.13125,0.0177,c,-8,0,4
wp3-f3,Tmp,10.0229,0.0193,c,-8,0,4
wp3-f3,Tmp,14.1,0.0201,c,-8,0,4
wp3-f3,Tmp,21.0229,0.0214,c,-8,0,4
wp3-f3,Tmp,27.9729,0.0167,c,-8,0,4
wp3-f3,Tmp,35.0458,0.0203,c,-8,0,4
wp3-f3,Tmp,42.0479,0.0204,c,-8,0,4
wp3-f3,Tmp,57.1375,0.0195,c,-8,0,4
wp3-f3,Tmp,70.0542,0.0171,c,-8,0,4
wp3-f3,Tmp,84.0229,0.0141,c,-8,0,4
wp3-f3,Tmp,98.0479,0.0134,c,-8,0,4
wp3-f3,Tmp,112.017,0.0124,c,-8,0,4
wp3-f3,Tmp,126.056,0.011,c,-8,0,4
wp3-f3,Tmp,140.004,0.0068,c,-8,0,4
wp3-f3,Tmp,161.044,0.0051,c,-8,0,4
wp3-f3,Tmp,196.023,0.0015,c,-8,0,4
wp3-f3,Tmp,224.048,0.0063,c,-8,0,4
wp3-f3,Tmp,252.017,0.0101,c,-8,0,4
wp3-f3,Tmp,280.023,0.0108,c,-8,0,4
wp3-f3,Tmp,308.056,0.0117,c,-8,0,4
wp3-f3,Tmp,336.046,0.019,c,-8,0,4
wp3-f3,Tmp,364.046,0.0184,c,-8,0,4
wp3-f3,Tmp,419.012,0.0226,c,-8,0,4
wp3-f3,Tmp,490.017,0.0091,c,-8,0,4
wp3-f3,Tmp,518.05,0.0086,c,-8,0,4
wp3-f3,Tmp,574.023,0.0072,c,-8,0,4
wp3-f3,Tmp,618.006,0.0091,c,-8,0,4
wp3-f3,Tmp,617.977,0.0091,c,-8,0,4
wp3-f3,Tmp,644.046,0.0125,c,-8,0,4
wp3-f3,Tmp,700.044,0.0198,c,-8,0,4
wp3-f3,Tmp,756.017,0.0202,c,-8,0,4
wp3-f3,Tmp,826.006,0.0124,c,-8,0,4
wp3-f4,Tmp,0.0,0.0165,c,-8,0,1
wp3-f4,Tmp,2.05208,0.0166,c,-8,0,1
wp3-f4,Tmp,6.12708,0.0173,c,-8,0,1
wp3-f4,Tmp,10.0146,0.0187,c,-8,0,1
wp3-f4,Tmp,14.0521,0.0199,c,-8,0,1
wp3-f4,Tmp,21.0188,0.0216,c,-8,0,1
wp3-f4,Tmp,27.9688,0.0165,c,-8,0,1
wp3-f4,Tmp,35.0229,0.0207,c,-8,0,1
wp3-f4,Tmp,42.0438,0.0206,c,-8,0,1
wp3-f4,Tmp,57.1479,0.0199,c,-8,0,1
wp3-f4,Tmp,70.05,0.0173,c,-8,0,1
wp3-f4,Tmp,84.0208,0.0141,c,-8,0,1
wp3-f4,Tmp,98.0438,0.0135,c,-8,0,1
wp3-f4,Tmp,112.013,0.0126,c,-8,0,1
wp3-f4,Tmp,126.054,0.0115,c,-8,0,1
wp3-f4,Tmp,140.002,0.0072,c,-8,0,1
wp3-f4,Tmp,161.023,0.0053,c,-8,0,1
wp3-f4,Tmp,196.021,0.0014,c,-8,0,1
wp3-f4,Tmp,224.044,0.0058,c,-8,0,1
wp3-f4,Tmp,252.015,0.01,c,-8,0,1
wp3-f4,Tmp,280.019,0.0107,c,-8,0,1
wp3-f4,Tmp,308.054,0.0116,c,-8,0,1
wp3-f4,Tmp,336.042,0.019,c,-8,0,1
wp3-f4,Tmp,364.015,0.0185,c,-8,0,1
wp3-f4,Tmp,419.008,0.0224,c,-8,0,1
wp3-f4,Tmp,490.012,0.0093,c,-8,0,1
wp3-f4,Tmp,518.042,0.0086,c,-8,0,1
wp3-f4,Tmp,574.019,0.0072,c,-8,0,1
wp3-f4,Tmp,644.042,0.0123,c,-8,0,1
wp3-f4,Tmp,700.042,0.0197,c,-8,0,1
wp3-f4,Tmp,756.01,0.0202,c,-8,0,1
wp3-f4,Tmp,826.008,0.0124,c,-8,0,1
wp3-f5,Tmp,0.0,0.0163,c,-8,0,0
wp3-f5,Tmp,2.0625,0.0165,c,-8,0,0
wp3-f5,Tmp,6.10625,0.0169,c,-8,0,0
wp3-f5,Tmp,10.0104,0.0178,c,-8,0,0
wp3-f5,Tmp,14.0479,0.019,c,-8,0,0
wp3-f5,Tmp,21.0146,0.0206,c,-8,0,0
wp3-f5,Tmp,27.9646,0.0164,c,-8,0,0
wp3-f5,Tmp,57.1333,0.0201,c,-8,0,0
wp3-f5,Tmp,84.0167,0.015,c,-8,0,0
wp3-f5,Tmp,112.01,0.0134,c,-8,0,0
wp3-f5,Tmp,161.019,0.0064,c,-8,0,0
wp3-f5,Tmp,224.023,0.0052,c,-8,0,0
wp3-f5,Tmp,280.015,0.0104,c,-8,0,0
wp3-f5,Tmp,336.023,0.0178,c,-8,0,0
wp3-f5,Tmp,455.023,0.0168,c,-8,0,0
wp3-f5,Tmp,518.023,0.0095,c,-8,0,0
wp3-f5,Tmp,574.017,0.008,c,-8,0,0
wp3-f5,Tmp,644.021,0.0117,c,-8,0,0
wp3-f5,Tmp,700.021,0.019,c,-8,0,0
wp3-f5,Tmp,756.006,0.0202,c,-8,0,0
wp3-f5,Tmp,826.013,0.0136,c,-8,0,0
wp4-f1,Tmp,0.0,0.017,c,22,0,11
wp4-f1,Tmp,27.9333,0.017,c,22,0,11
wp4-f1,Tmp,56.0125,0.017,c,22,0,11
wp4-f1,Tmp,70.0,0.0172,c,22,0,11
wp4-f1,Tmp,98.0083,0.0177,c,22,0,11
wp4-f1,Tmp,126.021,0.0172,c,22,0,11
wp4-f1,Tmp,196.004,0.0136,c,22,0,11
wp4-f1,Tmp,308.01,0.0111,c,22,0,11
wp4-f1,Tmp,517.981,0.016,c,22,0,11
wp4-f1,Tmp,700.0,0.0126,c,22,0,11
wp4-f5,Tmp,0.0,0.0163,c,22,0,0
wp4-f5,Tmp,21.0,0.0164,c,22,0,0
wp4-f5,Tmp,27.9333,0.0164,c,22,0,0
wp4-f5,Tmp,35.0021,0.0164,c,22,0,0
wp4-f5,Tmp,41.9792,0.0164,c,22,0,0
wp4-f5,Tmp,56.0042,0.0167,c,22,0,0
wp4-f5,Tmp,69.9813,0.0175,c,22,0,0
wp4-f5,Tmp,98.0042,0.019,c,22,0,0
wp4-f5,Tmp,126.019,0.0183,c,22,0,0
wp4-f5,Tmp,196.002,0.0122,c,22,0,0
wp4-f5,Tmp,336.0,0.0097,c,22,0,0
wp4-f5,Tmp,489.981,0.0189,c,22,0,0
wp4-f5,Tmp,518.0,0.0165,c,22,0,0
wp4-f5,Tmp,608.977,0.0103,c,22,0,0
wp4-f5,Tmp,699.981,0.0108,c,22,0,0
wp4-f5,Tmp,791.0,0.0182,c,22,0,0
pp1-f1,Tmp,0.0,0.017,c,-98,0,4
pp1-f1,Tmp,57.1729,0.017,c,-98,0,4
pp1-f1,Tmp,85.1312,0.0169,c,-98,0,4
pp1-f1,Tmp,112.098,0.0169,c,-98,0,4
pp1-f1,Tmp,161.09,0.0167,c,-98,0,4
pp1-f1,Tmp,252.044,0.0169,c,-98,0,4
pp1-f1,Tmp,336.065,0.017,c,-98,0,4
pp1-f1,Tmp,490.083,0.012,c,-98,0,4
pp1-f1,Tmp,518.096,0.0151,c,-98,0,4
pp1-f1,Tmp,609.013,0.0148,c,-98,0,4
pp1-f1,Tmp,700.1,0.0156,c,-98,0,4
pp1-f1,Tmp,791.015,0.0157,c,-98,0,4
pp1-f2,Tmp,0.0,0.0168,c,-98,0,1
pp1-f2,Tmp,57.1708,0.0166,c,-98,0,1
pp1-f2,Tmp,85.1437,0.0165,c,-98,0,1
pp1-f2,Tmp,98.0875,0.0165,c,-98,0,1
pp1-f2,Tmp,112.088,0.0164,c,-98,0,1
pp1-f2,Tmp,126.083,0.0164,c,-98,0,1
pp1-f2,Tmp,140.052,0.0165,c,-98,0,1
pp1-f2,Tmp,161.092,0.0163,c,-98,0,1
pp1-f2,Tmp,196.06,0.0164,c,-98,0,1
pp1-f2,Tmp,224.065,0.0164,c,-98,0,1
pp1-f2,Tmp,252.042,0.0165,c,-98,0,1
pp1-f2,Tmp,280.083,0.0164,c,-98,0,1
pp1-f2,Tmp,308.083,0.0164,c,-98,0,1
pp1-f2,Tmp,336.083,0.0164,c,-98,0,1
pp1-f2,Tmp,364.083,0.0164,c,-98,0,1
pp1-f2,Tmp,455.05,0.0165,c,-98,0,1
pp1-f2,Tmp,518.09,0.0164,c,-98,0,1
pp1-f2,Tmp,609.01,0.0156,c,-98,0,1
pp1-f2,Tmp,618.058,0.0164,c,-98,0,1
pp1-f2,Tmp,618.092,0.0164,c,-98,0,1
pp1-f2,Tmp,700.085,0.0164,c,-98,0,1
pp1-f2,Tmp,791.042,0.0164,c,-98,0,1
pp1-f3,Tmp,0.0,0.0166,c,-98,0,1
pp1-f3,Tmp,57.1667,0.0164,c,-98,0,1
pp1-f3,Tmp,85.1375,0.0165,c,-98,0,1
pp1-f3,Tmp,98.0646,0.0163,c,-98,0,1
pp1-f3,Tmp,112.085,0.0162,c,-98,0,1
pp1-f3,Tmp,161.085,0.0161,c,-98,0,1
pp1-f3,Tmp,252.023,0.0162,c,-98,0,1
pp1-f3,Tmp,336.06,0.0164,c,-98,0,1
pp1-f3,Tmp,490.05,0.0163,c,-98,0,1
pp1-f3,Tmp,518.094,0.0164,c,-98,0,1
pp1-f3,Tmp,609.006,0.0158,c,-98,0,1
pp1-f3,Tmp,618.054,0.0163,c,-98,0,1
pp1-f3,Tmp,618.083,0.0163,c,-98,0,1
pp1-f3,Tmp,700.065,0.0164,c,-98,0,1
pp1-f3,Tmp,791.019,0.0164,c,-98,0,1
ip2-f1,Tmp,0.0,0.0173,c,0,0,11
ip2-f1,Tmp,2.04792,0.0173,c,0,0,11
ip2-f1,Tmp,6.05833,0.0173,c,0,0,11
ip2-f1,Tmp,10.0062,0.0173,c,0,0,11
ip2-f1,Tmp,14.0208,0.0173,c,0,0,11
ip2-f1,Tmp,21.0104,0.0173,c,0,0,11
ip2-f1,Tmp,28.0521,0.0173,c,0,0,11
ip2-f1,Tmp,42.0208,0.0173,c,0,0,11
ip2-f1,Tmp,56.0417,0.0172,c,0,0,11
ip2-f1,Tmp,70.0438,0.0173,c,0,0,11
ip2-f1,Tmp,84.0125,0.0173,c,0,0,11
ip2-f1,Tmp,112.006,0.0173,c,0,0,11
ip2-f1,Tmp,161.01,0.0173,c,0,0,11
ip2-f1,Tmp,224.019,0.0172,c,0,0,11
ip2-f1,Tmp,280.01,0.0169,c,0,0,11
ip2-f1,Tmp,336.012,0.0167,c,0,0,11
ip2-f1,Tmp,455.015,0.0164,c,0,0,11
ip2-f1,Tmp,518.021,0.0165,c,0,0,11
ip2-f1,Tmp,700.015,0.0162,c,0,0,11
ip2-f5,Tmp,0.0,0.0164,c,0,0,0
ip2-f5,Tmp,2.04583,0.0175,c,0,0,0
ip2-f5,Tmp,6.05625,0.0189,c,0,0,0
ip2-f5,Tmp,10.0042,0.0195,c,0,0,0
ip2-f5,Tmp,14.0417,0.0208,c,0,0,0
ip2-f5,Tmp,21.0063,0.0206,c,0,0,0
ip2-f5,Tmp,28.05,0.0204,c,0,0,0
ip2-f5,Tmp,455.012,0.0158,c,0,0,0
wp1-f1,pH,0.0,6.9,unitless,-38,0,11
wp1-f1,pH,112.052,6.9,unitless,-38,0,11
wp1-f1,pH,140.015,6.9,unitless,-38,0,11
wp1-f1,pH,196.054,6.8,unitless,-38,0,11
wp1-f1,pH,280.062,6.95,unitless,-38,0,11
wp1-f1,pH,364.06,6.8,unitless,-38,0,11
wp1-f1,pH,700.056,6.75,unitless,-38,0,11
wp1-f2,pH,0.0,6.7,unitless,-38,0,7
wp1-f2,pH,112.05,6.8,unitless,-38,0,7
wp1-f2,pH,126.062,6.75,unitless,-38,0,7
wp1-f2,pH,140.021,6.8,unitless,-38,0,7
wp1-f2,pH,196.056,6.65,unitless,-38,0,7
wp1-f2,pH,252.01,6.5,unitless,-38,0,7
wp1-f2,pH,336.056,6.55,unitless,-38,0,7
wp1-f2,pH,455.046,6.6,unitless,-38,0,7
wp1-f2,pH,518.058,6.7,unitless,-38,0,7
wp1-f2,pH,574.048,6.6,unitless,-38,0,7
wp1-f2,pH,618.017,6.5,unitless,-38,0,7
wp1-f2,pH,644.087,6.45,unitless,-38,0,7
wp1-f2,pH,700.062,6.5,unitless,-38,0,7
wp1-f2,pH,756.042,6.55,unitless,-38,0,7
wp1-f2,pH,826.021,6.55,unitless,-38,0,7
wp1-f3,pH,0.0,6.6,unitless,-38,0,4
wp1-f3,pH,6.14167,6.6,unitless,-38,0,4
wp1-f3,pH,10.0542,6.6,unitless,-38,0,4
wp1-f3,pH,14.1271,6.6,unitless,-38,0,4
wp1-f3,pH,21.0562,6.55,unitless,-38,0,4
wp1-f3,pH,28.0083,6.6,unitless,-38,0,4
wp1-f3,pH,35.0562,6.6,unitless,-38,0,4
wp1-f3,pH,42.0604,6.6,unitless,-38,0,4
wp1-f3,pH,57.125,6.6,unitless,-38,0,4
wp1-f3,pH,70.0875,6.7,unitless,-38,0,4
wp1-f3,pH,85.1333,6.65,unitless,-38,0,4
wp1-f3,pH,98.0583,6.7,unitless,-38,0,4
wp1-f3,pH,112.048,6.75,unitless,-38,0,4
wp1-f3,pH,140.017,6.8,unitless,-38,0,4
wp1-f3,pH,196.052,6.8,unitless,-38,0,4
wp1-f3,pH,252.006,6.6,unitless,-38,0,4
wp1-f3,pH,308.062,6.7,unitless,-38,0,4
wp1-f3,pH,364.058,6.6,unitless,-38,0,4
wp1-f3,pH,419.046,6.6,unitless,-38,0,4
wp1-f3,pH,490.044,6.65,unitless,-38,0,4
wp1-f3,pH,518.06,6.7,unitless,-38,0,4
wp1-f3,pH,609.0,6.55,unitless,-38,0,4
wp1-f3,pH,700.058,6.5,unitless,-38,0,4
wp1-f3,pH,791.01,6.7,unitless,-38,0,4
wp1-f4,pH,0.0,6.6,unitless,-38,0,1
wp1-f4,pH,28.0063,6.6,unitless,-38,0,1
wp1-f4,pH,35.0521,6.6,unitless,-38,0,1
wp1-f4,pH,42.0562,6.6,unitless,-38,0,1
wp1-f4,pH,56.05,6.6,unitless,-38,0,1
wp1-f4,pH,70.0625,6.65,unitless,-38,0,1
wp1-f4,pH,84.0646,6.55,unitless,-38,0,1
wp1-f4,pH,98.0542,6.5,unitless,-38,0,1
wp1-f4,pH,112.044,6.45,unitless,-38,0,1
wp1-f4,pH,126.06,6.4,unitless,-38,0,1
wp1-f4,pH,140.01,6.45,unitless,-38,0,1
wp1-f4,pH,161.065,6.55,unitless,-38,0,1
wp1-f4,pH,196.048,6.8,unitless,-38,0,1
wp1-f4,pH,224.06,6.75,unitless,-38,0,1
wp1-f4,pH,252.004,6.7,unitless,-38,0,1
wp1-f4,pH,280.06,6.55,unitless,-38,0,1
wp1-f4,pH,308.06,6.7,unitless,-38,0,1
wp1-f4,pH,336.052,6.65,unitless,-38,0,1
wp1-f4,pH,364.056,6.6,unitless,-38,0,1
wp1-f4,pH,419.042,6.7,unitless,-38,0,1
wp1-f4,pH,490.023,6.6,unitless,-38,0,1
wp1-f4,pH,518.083,6.65,unitless,-38,0,1
wp1-f4,pH,574.046,6.7,unitless,-38,0,1
wp1-f4,pH,644.083,6.55,unitless,-38,0,1
wp1-f4,pH,700.054,6.5,unitless,-38,0,1
wp1-f4,pH,756.023,6.4,unitless,-38,0,1
wp1-f4,pH,826.017,6.5,unitless,-38,0,1
wp1-f5,pH,0.0,6.65,unitless,-38,0,0
wp1-f5,pH,112.042,6.65,unitless,-38,0,0
wp1-f5,pH,140.008,6.7,unitless,-38,0,0
wp1-f5,pH,196.046,6.65,unitless,-38,0,0
wp1-f5,pH,280.056,6.55,unitless,-38,0,0
wp1-f5,pH,364.05,6.6,unitless,-38,0,0
wp1-f5,pH,518.087,6.6,unitless,-38,0,0
wp1-f5,pH,618.013,6.65,unitless,-38,0,0
wp1-f5,pH,618.042,6.65,unitless,-38,0,0
wp1-f5,pH,700.052,6.4,unitless,-38,0,0
wp2-f1,pH,0.0,6.8,unitless,12,0,11
wp2-f1,pH,70.0208,6.9,unitless,12,0,11
wp2-f1,pH,126.044,6.9,unitless,12,0,11
wp2-f1,pH,196.0,6.85,unitless,12,0,11
wp2-f1,pH,308.021,7.0,unitless,12,0,11
wp2-f1,pH,699.975,6.8,unitless,12,0,11
wp2-f2,pH,0.0,6.6,unitless,12,0,7
wp2-f2,pH,28.0458,6.8,unitless,12,0,7
wp2-f2,pH,42.0125,6.85,unitless,12,0,7
wp2-f2,pH,70.0187,6.8,unitless,12,0,7
wp2-f2,pH,98.0208,6.55,unitless,12,0,7
wp2-f2,pH,126.096,6.6,unitless,12,0,7
wp2-f2,pH,196.017,6.55,unitless,12,0,7
wp2-f2,pH,308.019,6.65,unitless,12,0,7
wp2-f2,pH,455.008,6.65,unitless,12,0,7
wp2-f2,pH,518.006,6.65,unitless,12,0,7
wp2-f2,pH,574.01,6.35,unitless,12,0,7
wp2-f2,pH,644.013,6.55,unitless,12,0,7
wp2-f2,pH,700.013,6.55,unitless,12,0,7
wp2-f2,pH,756.002,6.6,unitless,12,0,7
wp2-f2,pH,826.0,6.45,unitless,12,0,7
wp2-f3,pH,0.0,6.6,unitless,12,0,3
wp2-f3,pH,6.08958,6.6,unitless,12,0,3
wp2-f3,pH,14.0104,6.8,unitless,12,0,3
wp2-f3,pH,20.9771,6.9,unitless,12,0,3
wp2-f3,pH,28.0417,6.9,unitless,12,0,3
wp2-f3,pH,56.0208,6.95,unitless,12,0,3
wp2-f3,pH,84.0042,6.75,unitless,12,0,3
wp2-f3,pH,111.981,6.7,unitless,12,0,3
wp2-f3,pH,161.002,6.45,unitless,12,0,3
wp2-f3,pH,224.017,6.9,unitless,12,0,3
wp2-f3,pH,280.006,6.65,unitless,12,0,3
wp2-f3,pH,336.008,6.6,unitless,12,0,3
wp2-f3,pH,419.021,6.8,unitless,12,0,3
wp2-f3,pH,490.006,6.7,unitless,12,0,3
wp2-f3,pH,518.008,6.7,unitless,12,0,3
wp2-f3,pH,608.981,6.65,unitless,12,0,3
wp2-f3,pH,700.008,6.7,unitless,12,0,3
wp2-f3,pH,791.046,6.5,unitless,12,0,3
wp2-f4,pH,0.0,6.6,unitless,12,0,1
wp2-f4,pH,6.08333,6.6,unitless,12,0,1
wp2-f4,pH,9.97917,6.6,unitless,12,0,1
wp2-f4,pH,14.0042,6.7,unitless,12,0,1
wp2-f4,pH,20.9729,6.65,unitless,12,0,1
wp2-f4,pH,28.0188,6.6,unitless,12,0,1
wp2-f4,pH,35.0104,6.65,unitless,12,0,1
wp2-f4,pH,42.0063,6.8,unitless,12,0,1
wp2-f4,pH,56.0167,6.9,unitless,12,0,1
wp2-f4,pH,70.0104,6.95,unitless,12,0,1
wp2-f4,pH,84.0,6.95,unitless,12,0,1
wp2-f4,pH,98.0167,6.7,unitless,12,0,1
wp2-f4,pH,112.0,6.65,unitless,12,0,1
wp2-f4,pH,126.048,6.7,unitless,12,0,1
wp2-f4,pH,139.979,6.8,unitless,12,0,1
wp2-f4,pH,161.006,6.55,unitless,12,0,1
wp2-f4,pH,196.012,6.55,unitless,12,0,1
wp2-f4,pH,224.015,6.7,unitless,12,0,1
wp2-f4,pH,252.0,6.65,unitless,12,0,1
wp2-f4,pH,280.002,6.5,unitless,12,0,1
wp2-f4,pH,308.017,6.7,unitless,12,0,1
wp2-f4,pH,336.006,6.65,unitless,12,0,1
wp2-f4,pH,364.006,6.6,unitless,12,0,1
wp2-f4,pH,419.017,6.8,unitless,12,0,1
wp2-f4,pH,490.004,6.7,unitless,12,0,1
wp2-f4,pH,518.013,6.7,unitless,12,0,1
wp2-f4,pH,574.008,6.45,unitless,12,0,1
wp2-f4,pH,644.017,6.65,unitless,12,0,1
wp2-f4,pH,700.098,6.6,unitless,12,0,1
wp2-f4,pH,756.0,6.65,unitless,12,0,1
wp2-f4,pH,825.979,6.45,unitless,12,0,1
wp2-f5,pH,0.0,6.55,unitless,12,0,0
wp2-f5,pH,28.0146,6.55,unitless,12,0,0
wp2-f5,pH,42.0021,6.55,unitless,12,0,0
wp2-f5,pH,70.0062,6.55,unitless,12,0,0
wp2-f5,pH,98.0125,6.55,unitless,12,0,0
wp2-f5,pH,126.042,6.5,unitless,12,0,0
wp2-f5,pH,196.01,6.6,unitless,12,0,0
wp2-f5,pH,308.012,6.55,unitless,12,0,0
wp2-f5,pH,455.006,6.55,unitless,12,0,0
wp2-f5,pH,518.017,6.6,unitless,12,0,0
wp2-f5,pH,609.0,6.4,unitless,12,0,0
wp2-f5,pH,700.004,6.45,unitless,12,0,0
wp2-f5,pH,791.004,6.35,unitless,12,0,0
wp3-f1,pH,0.0,6.75,unitless,-8,0,9
wp3-f1,pH,10.0458,6.85,unitless,-8,0,9
wp3-f1,pH,14.1062,6.85,unitless,-8,0,9
wp3-f1,pH,21.0521,6.85,unitless,-8,0,9
wp3-f1,pH,27.9812,6.85,unitless,-8,0,9
wp3-f1,pH,57.125,6.85,unitless,-8,0,9
wp3-f1,pH,84.0458,6.9,unitless,-8,0,9
wp3-f1,pH,112.015,6.9,unitless,-8,0,9
wp3-f1,pH,161.012,6.9,unitless,-8,0,9
wp3-f1,pH,224.042,6.85,unitless,-8,0,9
wp3-f1,pH,280.012,6.85,unitless,-8,0,9
wp3-f1,pH,336.019,6.85,unitless,-8,0,9
wp3-f1,pH,455.017,6.8,unitless,-8,0,9
wp3-f1,pH,700.017,6.8,unitless,-8,0,9
wp3-f2,pH,0.0,6.6,unitless,-8,0,7
wp3-f2,pH,2.06458,6.7,unitless,-8,0,7
wp3-f2,pH,6.13542,6.8,unitless,-8,0,7
wp3-f2,pH,10.0437,6.8,unitless,-8,0,7
wp3-f2,pH,14.1042,6.85,unitless,-8,0,7
wp3-f2,pH,21.0458,6.9,unitless,-8,0,7
wp3-f2,pH,27.9792,6.85,unitless,-8,0,7
wp3-f2,pH,57.1437,6.9,unitless,-8,0,7
wp3-f2,pH,84.0438,6.55,unitless,-8,0,7
wp3-f2,pH,112.019,6.6,unitless,-8,0,7
wp3-f2,pH,161.058,6.35,unitless,-8,0,7
wp3-f2,pH,224.052,6.7,unitless,-8,0,7
wp3-f2,pH,280.052,6.6,unitless,-8,0,7
wp3-f2,pH,336.048,6.6,unitless,-8,0,7
wp3-f2,pH,455.042,6.7,unitless,-8,0,7
wp3-f2,pH,518.052,6.6,unitless,-8,0,7
wp3-f2,pH,574.042,6.4,unitless,-8,0,7
wp3-f2,pH,644.05,6.6,unitless,-8,0,7
wp3-f2,pH,700.048,6.65,unitless,-8,0,7
wp3-f2,pH,756.013,6.6,unitless,-8,0,7
wp3-f2,pH,826.004,6.45,unitless,-8,0,7
wp3-f3,pH,0.0,6.55,unitless,-8,0,4
wp3-f3,pH,2.05833,6.55,unitless,-8,0,4
wp3-f3,pH,6.13125,6.9,unitless,-8,0,4
wp3-f3,pH,10.0229,6.9,unitless,-8,0,4
wp3-f3,pH,14.1,6.9,unitless,-8,0,4
wp3-f3,pH,21.0229,6.95,unitless,-8,0,4
wp3-f3,pH,27.9729,6.9,unitless,-8,0,4
wp3-f3,pH,35.0458,6.9,unitless,-8,0,4
wp3-f3,pH,42.0479,6.95,unitless,-8,0,4
wp3-f3,pH,57.1375,6.95,unitless,-8,0,4
wp3-f3,pH,70.0542,6.8,unitless,-8,0,4
